file_name,entropy,mean,variance,std_dev,skewness,kurtosis,energy,rms,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,histogram_11,histogram_12,histogram_13,histogram_14,histogram_15,histogram_16,histogram_17,histogram_18,histogram_19,histogram_20,histogram_21,histogram_22,histogram_23,histogram_24,histogram_25,histogram_26,histogram_27,histogram_28,histogram_29,histogram_30,histogram_31,histogram_32,histogram_33,histogram_34,histogram_35,histogram_36,histogram_37,histogram_38,histogram_39,histogram_40,histogram_41,histogram_42,histogram_43,histogram_44,histogram_45,histogram_46,histogram_47,histogram_48,histogram_49,histogram_50,histogram_51,histogram_52,histogram_53,histogram_54,histogram_55,histogram_56,histogram_57,histogram_58,histogram_59,histogram_60,histogram_61,histogram_62,histogram_63,histogram_64,histogram_65,histogram_66,histogram_67,histogram_68,histogram_69,histogram_70,histogram_71,histogram_72,histogram_73,histogram_74,histogram_75,histogram_76,histogram_77,histogram_78,histogram_79,histogram_80,histogram_81,histogram_82,histogram_83,histogram_84,histogram_85,histogram_86,histogram_87,histogram_88,histogram_89,histogram_90,histogram_91,histogram_92,histogram_93,histogram_94,histogram_95,histogram_96,histogram_97,histogram_98,histogram_99,histogram_100,histogram_101,histogram_102,histogram_103,histogram_104,histogram_105,histogram_106,histogram_107,histogram_108,histogram_109,histogram_110,histogram_111,histogram_112,histogram_113,histogram_114,histogram_115,histogram_116,histogram_117,histogram_118,histogram_119,histogram_120,histogram_121,histogram_122,histogram_123,histogram_124,histogram_125,histogram_126,histogram_127,histogram_128,histogram_129,histogram_130,histogram_131,histogram_132,histogram_133,histogram_134,histogram_135,histogram_136,histogram_137,histogram_138,histogram_139,histogram_140,histogram_141,histogram_142,histogram_143,histogram_144,histogram_145,histogram_146,histogram_147,histogram_148,histogram_149,histogram_150,histogram_151,histogram_152,histogram_153,histogram_154,histogram_155,histogram_156,histogram_157,histogram_158,histogram_159,histogram_160,histogram_161,histogram_162,histogram_163,histogram_164,histogram_165,histogram_166,histogram_167,histogram_168,histogram_169,histogram_170,histogram_171,histogram_172,histogram_173,histogram_174,histogram_175,histogram_176,histogram_177,histogram_178,histogram_179,histogram_180,histogram_181,histogram_182,histogram_183,histogram_184,histogram_185,histogram_186,histogram_187,histogram_188,histogram_189,histogram_190,histogram_191,histogram_192,histogram_193,histogram_194,histogram_195,histogram_196,histogram_197,histogram_198,histogram_199,histogram_200,histogram_201,histogram_202,histogram_203,histogram_204,histogram_205,histogram_206,histogram_207,histogram_208,histogram_209,histogram_210,histogram_211,histogram_212,histogram_213,histogram_214,histogram_215,histogram_216,histogram_217,histogram_218,histogram_219,histogram_220,histogram_221,histogram_222,histogram_223,histogram_224,histogram_225,histogram_226,histogram_227,histogram_228,histogram_229,histogram_230,histogram_231,histogram_232,histogram_233,histogram_234,histogram_235,histogram_236,histogram_237,histogram_238,histogram_239,histogram_240,histogram_241,histogram_242,histogram_243,histogram_244,histogram_245,histogram_246,histogram_247,histogram_248,histogram_249,histogram_250,histogram_251,histogram_252,histogram_253,histogram_254,histogram_255,algorithm
file0868.txt.enc,7.888280379497936,128.96739774748073,5613.150685759401,74.92096292600223,-0.045427896443986135,-1.2203352185594798,178676,10.291426326742423,7,6,7,12,8,8,14,7,6,5,2,4,7,6,4,6,5,5,12,8,5,6,8,8,8,4,10,9,4,6,8,5,7,14,4,7,5,7,9,6,6,4,11,6,7,6,9,2,6,4,4,5,4,5,10,5,7,5,3,4,9,5,4,5,7,8,8,7,4,7,7,6,6,5,6,5,5,2,7,13,5,6,6,8,3,2,10,7,3,7,6,4,6,1,6,13,7,6,5,8,5,7,7,7,8,3,12,11,2,8,5,7,7,7,7,8,8,4,5,10,8,4,5,8,11,8,3,7,3,4,8,9,9,6,4,4,8,6,5,6,9,4,7,7,6,12,7,9,8,12,7,4,11,3,7,6,4,9,5,7,4,5,4,9,10,3,3,6,8,2,7,5,10,4,8,2,8,8,1,9,5,7,4,10,8,6,5,3,3,7,6,10,3,7,7,10,2,9,9,7,12,9,6,6,6,8,6,11,6,7,4,8,4,7,6,6,9,4,11,8,8,9,7,10,6,8,3,6,6,7,5,6,8,12,7,9,17,5,7,6,5,6,5,6,9,7,12,8,5,3,6,1,7,11,7,4,ARC4
file0900.txt.enc,7.969897773675962,127.61968121968123,5485.1468337168135,74.06177714392771,-0.0028125476794048274,-1.213966428282398,757306,10.245131358978105,22,29,29,27,41,37,21,31,32,29,24,27,28,32,27,22,31,21,28,32,27,36,20,18,27,35,27,28,39,25,28,19,17,30,28,25,25,28,31,22,26,28,25,19,35,32,20,24,28,23,21,42,39,46,38,34,38,38,23,28,18,26,36,32,28,30,33,31,36,23,25,24,30,41,22,21,20,31,23,30,35,30,24,25,22,35,23,17,23,25,34,31,35,33,37,19,27,29,28,36,34,30,25,26,21,27,25,33,29,29,32,23,17,28,31,29,25,21,22,22,28,34,30,35,32,28,26,18,23,26,30,39,30,36,35,22,20,33,24,16,39,17,21,26,34,34,31,28,28,18,24,28,24,26,29,39,28,18,30,26,34,25,35,25,28,22,28,36,30,25,27,27,32,26,26,30,36,33,21,29,32,17,22,25,29,29,29,23,36,27,26,25,38,21,24,32,29,27,22,24,29,31,40,19,34,32,28,37,32,32,25,28,29,36,25,26,28,35,25,29,31,31,34,38,24,27,26,31,21,33,26,37,29,15,33,30,31,25,29,24,20,36,35,26,34,23,34,25,24,18,30,30,29,31,33,18,ARC4
file0878.txt.enc,7.934549603682418,128.70600558659217,5445.872366167567,73.79615414212022,-0.031716889610676605,-1.2081943864451956,306502,10.344991771316367,12,6,16,11,16,7,15,11,14,13,14,8,9,12,11,12,10,13,8,8,11,18,9,11,7,7,11,13,9,10,7,8,7,7,12,7,12,9,19,11,13,8,11,6,10,11,10,12,13,6,8,9,11,15,12,15,8,11,13,11,12,13,16,9,8,14,16,10,9,7,16,17,19,8,16,16,7,10,8,8,12,7,15,8,8,13,13,4,9,14,13,11,6,13,6,14,10,14,9,7,18,15,15,9,10,9,8,9,9,12,10,14,13,15,11,9,5,7,18,16,14,17,16,10,15,11,7,7,13,14,11,16,12,6,9,10,16,14,18,6,18,9,8,13,11,7,13,8,9,12,10,10,6,10,15,7,9,10,10,9,4,9,17,9,10,9,15,7,11,10,11,15,8,8,13,9,14,12,12,10,9,14,6,21,10,10,14,11,15,9,6,8,6,16,11,12,11,13,10,5,12,15,14,18,7,16,15,15,7,18,10,13,16,12,11,13,13,11,14,18,11,7,11,10,13,9,10,14,11,18,7,14,13,15,11,20,8,12,11,10,11,13,13,8,13,11,10,14,12,9,7,7,12,9,7,8,ARC4
file0790.txt.enc,7.893339541139954,128.24065420560748,5428.470122936501,73.67815227688939,-0.020500279108575648,-1.173516272928451,181064,10.284049895006863,4,11,6,6,10,8,11,6,8,10,6,5,6,8,5,6,7,5,6,4,5,6,6,4,6,3,6,10,10,7,9,5,10,6,6,3,6,8,3,4,5,2,9,5,12,5,6,4,6,4,1,5,7,7,13,10,9,10,5,6,6,9,5,3,7,8,4,5,9,8,4,7,7,9,3,2,6,8,8,8,7,9,5,5,7,0,7,7,4,12,5,7,7,9,6,6,2,7,7,7,8,13,13,9,7,9,4,9,3,4,6,12,6,11,7,7,8,5,7,9,5,7,6,4,3,3,8,6,8,11,5,8,10,5,11,6,13,8,5,4,9,8,2,10,5,8,8,6,10,5,5,3,9,5,7,7,8,7,7,4,7,10,8,8,4,7,10,5,7,5,13,4,7,6,4,7,3,4,2,11,6,3,5,6,7,4,6,5,11,3,10,6,1,3,3,8,8,11,6,6,10,5,9,7,6,6,9,10,12,15,4,11,8,5,7,5,8,8,6,5,4,8,7,5,5,4,7,8,9,6,7,9,9,3,5,8,7,7,7,7,9,6,6,3,4,9,5,8,7,5,6,8,5,8,6,9,ARC4
file0780.txt.enc,7.983529828111829,127.76853175413518,5495.955713854056,74.13471328503304,-0.010120430503131201,-1.2177284075497723,1035851,10.2841545593705,28,38,35,39,40,37,39,34,38,47,45,36,34,42,41,38,48,42,42,27,42,44,41,42,36,33,37,33,38,40,38,35,31,42,32,40,45,45,38,43,38,41,41,39,49,39,37,33,46,29,38,35,25,40,35,39,33,43,47,45,28,36,40,38,42,48,48,38,29,39,36,38,36,56,33,35,34,41,37,35,40,34,37,38,43,39,31,31,25,45,37,38,37,34,32,35,25,36,40,46,36,46,27,32,34,38,40,31,38,38,40,33,49,35,39,40,37,35,40,34,50,33,52,40,46,50,39,40,35,34,41,39,37,48,47,40,32,30,33,31,38,45,36,28,39,27,42,33,33,40,45,28,36,44,28,30,40,36,48,40,37,27,42,43,30,28,43,38,38,38,46,31,43,36,34,29,35,46,48,41,41,29,33,37,39,45,35,45,49,33,34,34,33,43,48,44,32,40,43,38,47,30,43,37,39,44,44,44,34,36,48,45,43,43,37,39,39,39,36,38,38,48,48,33,33,36,41,43,41,43,30,36,42,40,33,39,49,28,36,27,51,42,39,41,36,42,35,34,33,41,36,34,34,31,39,47,ARC4
file0887.txt.enc,7.966740790934752,127.76620297186216,5508.980274137745,74.22250517287695,-0.0029180876572637926,-1.2069727713905065,648555,10.125321273342248,31,26,31,25,20,27,24,32,30,33,21,21,18,24,24,17,24,19,20,23,17,21,24,28,34,31,26,26,24,26,25,23,28,29,23,20,22,25,22,19,24,15,20,26,26,23,30,29,29,29,24,18,20,25,23,28,26,29,16,26,30,37,20,28,30,24,27,18,19,25,24,27,28,30,34,19,31,40,25,18,27,24,24,21,14,20,26,29,22,25,24,21,30,15,18,23,30,26,30,16,20,18,25,29,35,15,31,33,21,19,21,30,30,15,25,18,17,30,24,20,27,25,24,32,27,22,32,23,27,18,22,22,38,30,28,25,22,27,25,14,25,26,30,24,26,31,18,25,32,23,26,18,31,17,37,25,28,14,20,18,23,13,25,18,30,27,30,24,22,24,21,30,22,14,27,13,28,19,21,20,26,32,22,29,26,25,25,30,20,28,21,20,32,26,36,32,28,22,24,21,22,22,24,14,28,36,21,23,29,21,24,25,24,37,18,26,24,27,26,22,21,34,21,27,16,24,32,23,34,37,32,25,33,23,15,16,25,16,27,25,23,19,21,22,30,27,32,24,28,21,21,28,28,25,26,28,ARC4
file0897.txt.enc,7.89418031222223,129.2338747099768,5317.3531912511235,72.92018370280702,-0.020180375921482887,-1.172178874315245,225313,10.225145294209907,10,6,3,11,11,6,5,6,9,5,11,5,2,8,7,10,10,10,4,15,4,6,8,9,5,7,8,8,12,9,8,10,9,6,10,5,9,9,8,9,13,6,13,7,7,7,4,7,11,11,9,10,4,10,11,0,10,7,5,5,5,16,11,9,8,8,7,8,5,11,7,11,10,6,10,7,7,10,16,3,9,6,12,6,4,9,7,12,7,7,13,12,16,7,4,11,7,6,11,5,5,8,6,8,10,12,11,9,5,7,5,12,8,10,17,7,5,8,8,5,7,11,13,5,12,6,7,13,10,9,6,16,2,13,7,8,13,8,7,10,10,13,7,8,11,6,6,11,9,6,13,8,6,3,10,12,13,12,0,10,10,5,13,4,11,9,17,8,3,5,8,10,4,7,11,5,9,9,9,11,7,10,8,8,9,5,9,6,8,8,8,10,10,6,9,7,10,12,12,8,8,23,7,10,7,6,12,3,10,3,5,11,8,6,13,7,10,12,6,15,9,9,9,8,10,7,9,8,9,5,11,7,8,10,9,3,12,2,7,7,7,7,10,8,7,7,10,7,5,11,13,4,5,13,12,11,ARC4
file0863.txt.enc,7.980729927621568,127.80678583627463,5493.651498982598,74.11917092751779,-0.010185629748823642,-1.2193082443330587,930493,10.292837439781465,31,37,30,31,31,26,37,46,33,28,35,33,35,36,40,31,39,39,34,34,38,25,35,36,32,29,37,34,35,40,38,37,40,41,35,35,33,33,40,34,46,43,37,36,28,31,36,27,23,33,30,32,29,43,27,37,28,41,36,24,35,31,38,42,40,39,34,34,35,34,35,36,38,33,34,36,24,41,33,29,33,19,26,30,33,42,23,32,36,40,31,30,32,43,36,26,28,37,28,38,31,35,47,41,34,44,35,32,39,32,34,40,26,34,32,31,27,26,42,25,49,35,40,36,28,20,36,28,34,41,40,24,31,39,38,34,42,39,29,31,43,36,39,27,32,36,35,33,23,32,29,29,33,31,42,32,34,34,32,29,36,40,37,32,31,37,23,44,37,42,33,30,26,36,23,24,39,31,31,37,21,44,36,37,35,35,29,32,43,43,27,30,50,28,31,39,32,48,33,37,46,30,34,32,33,37,35,39,32,38,39,34,36,30,36,33,39,41,35,35,41,40,34,39,34,34,32,28,32,50,40,27,29,40,42,38,38,27,30,37,31,33,36,36,31,24,38,40,40,32,33,30,35,36,28,29,ARC4
file0873.txt.enc,7.976423234387067,128.0731113956466,5486.228329499755,74.06907809268154,-0.01606174908410738,-1.218884904491667,825341,10.279954512970006,22,35,33,28,31,30,34,28,17,24,24,32,37,34,29,28,37,32,29,30,42,21,31,45,24,28,27,31,40,34,41,33,35,29,17,36,32,37,40,26,23,35,39,18,34,18,32,38,38,30,29,22,23,28,36,27,28,36,32,41,23,31,25,32,29,18,24,28,28,34,28,35,28,30,35,36,20,30,35,29,34,34,29,31,27,30,25,38,25,26,29,30,28,23,34,34,34,30,41,22,31,29,29,25,32,27,33,27,27,28,46,27,27,33,32,39,28,23,21,37,25,38,30,25,25,36,33,35,18,28,32,35,32,32,32,34,27,29,37,25,29,29,38,28,27,27,28,29,28,36,32,22,29,35,29,26,35,24,37,32,37,32,32,16,27,38,33,22,26,27,28,24,28,41,26,35,39,24,35,38,27,26,27,30,30,25,32,29,32,32,25,29,37,28,43,37,26,31,22,37,27,29,50,32,28,34,42,28,26,31,35,34,31,40,30,34,32,36,27,25,36,29,28,28,33,29,36,36,33,24,27,35,36,27,37,29,32,32,33,31,34,32,36,33,27,27,32,25,23,25,34,30,35,28,31,22,ARC4
file0801.txt.enc,7.966581733603941,127.87601128880527,5374.447279668735,73.31062187479202,-9.51595367455137e-05,-1.1887602340407606,565525,10.31511964646025,18,15,24,18,18,14,19,26,26,23,23,14,25,15,19,17,22,25,29,16,18,21,22,22,19,19,15,18,14,17,21,14,19,28,22,25,17,17,17,16,20,20,15,29,24,22,19,21,17,28,23,17,24,22,13,16,20,19,20,24,24,26,17,20,30,23,12,31,20,20,25,26,31,24,20,23,16,15,19,18,20,23,17,23,18,20,12,26,18,21,31,21,22,25,20,24,25,25,17,23,15,16,22,22,24,21,13,29,22,26,21,18,21,22,15,26,27,26,20,19,19,22,18,23,14,16,27,20,22,15,26,18,21,25,27,20,20,28,13,17,22,26,18,23,23,17,19,20,26,21,21,24,23,24,21,27,15,15,26,27,20,11,16,11,25,17,22,22,22,21,21,24,14,20,13,18,23,28,24,15,20,17,20,36,23,16,19,23,19,15,14,13,28,15,20,26,27,20,23,30,25,21,25,26,19,24,16,21,13,18,20,20,24,18,19,22,17,28,20,15,23,22,22,18,21,17,24,26,23,25,14,18,22,18,19,24,23,26,25,19,28,24,27,25,10,11,18,21,21,23,16,14,18,20,24,19,ARC4
file0811.txt.enc,7.969767371497504,128.4546858113324,5519.266319327718,74.291764815003,-0.006430856957300025,-1.2133360197921828,678139,10.232279915143527,24,38,21,25,25,17,25,28,28,23,16,25,28,26,33,16,34,23,31,23,27,20,25,25,23,24,23,25,18,26,17,30,19,23,34,28,15,25,28,30,33,29,23,23,18,19,38,14,23,24,22,23,28,27,16,32,24,25,29,26,27,21,21,41,16,29,21,27,23,20,21,30,38,27,25,24,22,31,32,26,22,24,19,19,19,38,19,29,24,22,31,34,32,30,28,25,26,21,30,30,27,23,29,29,30,19,21,29,32,21,29,30,29,20,20,19,23,23,12,27,32,21,23,23,26,21,28,28,23,21,27,34,28,20,25,31,25,28,22,30,23,26,20,17,16,27,34,24,22,22,23,18,22,21,21,29,29,25,22,20,28,18,24,20,28,19,33,29,24,22,26,18,23,16,23,25,29,21,21,27,22,23,35,32,18,20,27,20,21,23,26,31,35,25,25,34,33,28,33,30,23,24,18,29,21,29,28,33,17,22,23,33,25,33,24,29,23,29,31,36,25,28,33,24,23,29,32,25,22,23,16,23,24,28,27,28,25,17,18,28,26,25,32,19,26,28,19,37,25,25,23,21,34,28,30,33,ARC4
file0774.txt.enc,7.875964984751081,127.5842068483578,5374.690148899212,73.31227829565258,-0.016572072142594128,-1.198944294263143,155045,10.40900137254889,6,9,1,6,4,2,4,6,12,5,8,5,4,5,5,8,6,2,8,5,5,5,6,7,3,8,4,7,2,4,5,7,8,7,8,5,4,4,5,3,6,7,8,6,3,6,8,5,4,5,4,2,8,5,3,7,6,6,10,8,5,6,6,5,3,4,3,4,9,3,5,8,4,2,11,5,9,6,6,5,4,4,4,3,3,6,8,8,8,12,7,5,5,6,2,4,3,4,2,12,4,9,8,6,3,4,13,11,2,3,6,4,3,4,3,7,9,6,5,4,6,5,8,7,8,4,1,3,5,6,6,7,8,6,4,5,6,8,7,8,6,5,4,5,5,4,5,5,8,6,6,4,9,2,4,5,5,4,5,10,6,4,5,7,3,5,8,5,4,5,7,4,6,6,6,2,7,6,3,6,8,1,10,6,7,6,6,7,7,3,9,4,2,7,6,5,8,10,5,4,8,2,10,5,5,3,6,8,5,8,7,4,6,9,5,10,5,8,5,6,9,4,7,3,6,0,9,7,3,4,6,8,6,3,8,6,8,5,8,3,0,4,3,4,6,3,6,9,6,5,2,4,3,6,6,7,ARC4
file0764.txt.enc,7.978478153425909,127.66503176903355,5507.727390532377,74.21406464095857,-0.0055974142692282935,-1.210825263622612,953869,10.311549693076696,42,31,36,34,44,43,36,44,40,30,37,28,29,36,45,34,27,29,33,36,41,41,36,30,29,27,36,30,35,34,41,30,36,29,38,32,34,30,34,33,37,28,33,34,46,36,40,27,40,34,41,31,31,29,51,28,32,41,32,40,42,39,38,34,37,31,44,32,39,38,27,35,38,52,44,35,40,29,35,34,33,34,30,28,34,27,34,33,37,38,27,36,35,31,31,24,31,36,43,30,45,29,37,37,37,27,33,34,40,36,35,37,38,35,42,37,32,35,32,34,34,38,33,37,21,30,37,28,36,37,40,33,33,34,48,37,27,41,38,25,32,44,33,21,36,25,30,52,33,41,33,49,34,29,40,32,35,19,29,25,33,35,43,47,25,37,33,28,30,36,40,45,41,36,24,41,32,38,32,41,31,38,26,38,37,29,27,39,26,28,41,29,42,35,28,44,27,35,36,62,33,38,42,27,31,33,39,29,42,40,25,38,46,38,37,38,33,49,39,32,29,36,37,42,34,29,29,40,32,38,37,36,41,34,25,36,40,33,28,36,22,31,39,36,45,38,38,39,38,34,36,41,35,44,24,28,ARC4
file0752.txt.enc,7.970703113254969,128.31744988498193,5491.689892675356,74.10593695970219,-0.01135169501549125,-1.2175433852589275,648638,10.323696296632654,24,27,20,18,23,18,26,28,26,28,24,22,17,20,27,29,14,29,21,32,22,22,24,20,25,25,29,26,18,20,27,20,23,24,21,24,28,20,12,27,23,15,18,22,32,24,23,20,23,31,23,29,27,32,19,36,22,27,24,20,19,23,16,32,22,21,24,26,32,24,30,31,23,31,20,18,19,27,21,17,21,22,19,22,23,25,18,21,20,23,31,33,22,27,21,34,26,27,16,19,24,19,19,20,31,25,26,26,26,23,19,27,24,24,27,30,27,18,19,23,25,19,28,23,17,19,27,19,22,17,22,32,27,29,19,28,20,24,17,26,23,21,29,20,22,24,30,22,23,28,26,23,17,25,15,33,22,16,16,21,25,36,20,20,21,25,34,27,17,25,23,25,29,21,21,17,20,28,20,23,25,23,21,29,17,20,24,12,27,18,20,27,24,26,22,25,18,24,25,32,23,25,26,19,21,26,28,29,33,24,26,26,23,27,26,35,25,19,20,30,23,31,29,33,27,20,18,31,24,37,27,22,28,22,17,24,31,18,22,17,25,22,34,15,27,16,23,31,27,22,20,15,27,24,30,21,ARC4
file0827.txt.enc,7.4606443650948435,124.96368715083798,5174.359016572516,71.93301756893365,0.06327584589922737,-1.1646609480827077,37865,10.284364658284973,1,1,1,4,2,0,0,0,3,2,1,3,1,2,1,0,0,1,0,1,2,4,1,1,1,1,1,0,2,1,0,1,1,3,2,2,0,1,2,3,0,1,1,2,1,3,1,1,2,1,0,1,1,3,3,3,0,1,3,2,1,1,0,3,0,4,0,3,1,0,1,3,1,2,4,1,1,3,0,0,1,0,3,3,1,2,1,1,3,2,1,3,1,1,1,1,6,0,0,0,2,2,1,2,1,0,2,4,3,1,1,3,1,1,3,1,0,1,1,2,2,3,0,3,2,2,4,0,1,1,2,1,0,1,1,3,1,2,3,2,3,1,1,1,2,1,2,2,0,0,2,0,2,3,1,0,1,2,2,1,3,1,0,0,0,0,2,0,1,1,0,1,0,1,2,1,3,1,1,0,5,0,1,1,1,0,1,2,2,1,2,1,2,1,0,2,1,2,0,1,4,0,1,3,1,3,1,1,0,1,2,1,1,4,1,1,3,2,3,3,0,1,1,2,1,1,0,0,3,1,0,2,2,2,1,3,2,2,1,0,1,1,2,2,3,1,0,0,2,2,1,0,0,1,1,0,ARC4
file0837.txt.enc,7.7358262711213905,128.80253164556962,5191.216702451531,72.05009855962399,0.007132517293198004,-1.1156727509791005,83394,10.274338193599416,1,4,2,5,0,3,5,5,5,2,1,3,1,2,2,1,0,5,4,5,1,3,2,2,2,2,3,2,3,4,3,2,3,4,3,3,2,1,4,5,3,3,2,1,2,4,1,3,3,5,3,2,3,4,4,5,0,4,3,0,7,4,3,6,5,5,1,3,5,0,7,1,1,3,4,2,3,4,3,4,0,2,3,4,1,3,3,1,1,4,3,5,3,5,2,2,2,6,4,2,2,5,2,1,4,3,4,6,2,3,4,7,4,3,3,4,2,5,3,5,2,2,2,4,6,1,4,7,6,1,3,3,2,3,7,7,2,6,7,6,11,1,3,3,3,1,4,2,2,3,6,1,1,3,7,0,4,4,2,2,0,1,1,4,2,4,1,1,2,2,4,1,4,5,2,3,6,5,0,0,3,3,2,1,4,4,1,4,5,0,3,7,4,5,5,3,2,2,5,3,3,4,2,3,4,5,4,0,4,3,2,5,1,2,3,6,0,0,4,1,2,6,5,5,3,4,3,2,2,2,2,2,3,3,3,5,0,1,3,1,4,4,3,3,2,4,3,1,6,4,5,4,3,2,3,4,ARC4
file0845.txt.enc,7.9796011134700775,127.31320410027404,5444.240683258557,73.78509797552996,0.0007873796329838932,-1.2013306542412572,1035167,10.249931616488846,31,41,40,47,33,35,29,37,38,47,38,37,48,50,37,31,38,38,34,41,30,34,26,37,49,32,36,41,40,43,48,44,39,34,39,38,47,54,33,45,37,48,49,33,29,37,42,38,40,31,33,36,30,46,30,48,28,46,36,34,32,43,50,45,31,40,44,27,44,40,39,32,50,39,40,33,36,43,44,42,37,35,36,26,32,38,21,35,37,43,39,42,47,38,34,47,36,44,28,46,46,40,47,43,34,42,37,34,47,42,41,41,28,42,28,39,32,42,25,51,32,34,36,34,36,38,51,43,34,46,45,44,40,33,41,34,40,31,39,36,39,45,33,39,37,38,41,40,47,40,42,36,36,37,39,34,45,29,29,34,42,47,31,50,30,42,42,35,36,30,51,36,51,37,31,36,35,34,45,46,33,20,31,35,52,47,34,38,49,35,29,34,53,39,30,47,35,38,33,53,35,53,36,44,43,36,36,41,43,39,40,38,49,31,31,40,27,40,42,39,39,36,36,49,50,38,34,35,37,40,30,45,41,46,38,40,35,27,34,34,28,38,42,29,38,41,49,30,33,41,29,38,42,41,37,45,ARC4
file0855.txt.enc,7.97770536455131,127.72501054407424,5479.202111714355,74.02163272796916,-0.012912887771199795,-1.2107011698579293,994846,10.241938328119197,35,50,43,41,42,17,29,36,43,45,35,32,35,34,30,38,36,39,31,46,56,40,33,28,36,31,31,44,36,37,38,39,44,46,42,34,40,34,37,50,40,34,33,43,26,40,33,33,39,37,42,36,33,23,35,33,38,36,38,36,31,34,38,44,38,40,42,37,33,39,42,41,44,37,27,36,42,37,38,37,41,25,30,36,29,33,38,38,41,41,25,43,28,35,36,32,39,42,28,31,39,35,41,25,40,43,38,40,34,45,37,36,26,41,31,37,29,48,41,44,34,34,47,41,45,34,49,43,29,46,27,41,37,34,31,28,39,34,42,41,37,41,40,35,26,43,35,43,37,32,33,32,47,25,38,35,45,33,36,24,40,36,38,37,38,53,40,31,33,36,31,36,31,36,34,29,38,33,38,40,28,44,30,41,45,41,29,42,26,35,41,32,35,36,43,55,40,38,41,32,36,38,43,45,41,44,29,36,39,41,51,37,45,45,36,38,26,35,51,37,31,37,46,28,29,39,47,30,49,28,34,35,48,31,39,37,42,44,40,47,32,34,28,31,29,45,47,30,36,54,21,38,25,39,22,45,ARC4
file0789.txt.enc,7.977593644429477,127.56847133757962,5489.035120593127,74.08802278771601,0.007045998697840202,-1.212127110213562,731189,10.28818251582198,22,29,26,31,27,31,25,28,25,25,30,19,26,27,24,28,32,23,29,26,39,30,26,26,19,20,29,23,19,29,32,24,26,24,24,26,24,33,23,29,31,30,28,20,24,29,34,29,24,24,28,36,22,25,30,40,31,28,20,33,29,33,24,26,28,30,36,27,24,28,24,38,19,29,30,26,31,20,31,22,34,25,33,30,24,22,24,20,35,31,19,27,30,28,29,20,31,23,36,28,26,21,27,21,26,31,27,31,26,34,23,26,30,27,29,27,22,26,17,27,18,36,24,26,32,23,24,22,32,26,18,34,19,27,23,23,32,27,29,41,29,32,23,27,28,20,23,23,29,22,27,24,27,31,21,30,27,20,27,24,26,26,34,21,28,22,29,32,21,29,22,23,22,30,22,37,27,26,32,33,22,25,23,25,22,26,23,25,24,30,23,30,29,27,31,32,31,30,33,26,30,24,29,26,34,24,22,24,33,32,30,32,27,27,27,24,36,26,20,30,22,35,28,25,18,27,43,24,27,26,21,22,30,30,18,17,27,22,21,34,29,22,32,29,20,29,35,34,27,40,21,28,24,28,25,30,ARC4
file0799.txt.enc,7.933327323818758,128.18135213072733,5338.065156902919,73.0620637328492,-0.03687056580807889,-1.1568024003056068,333804,10.341865467706043,19,9,12,16,11,13,12,18,13,17,11,8,9,14,3,14,9,12,10,13,14,15,14,13,9,11,13,15,10,13,12,10,11,13,14,13,8,6,12,6,9,20,9,13,12,8,8,6,5,10,15,9,13,16,16,12,7,9,13,14,13,11,14,16,9,7,10,16,14,8,12,15,12,10,17,12,8,14,9,15,3,11,9,13,12,12,18,7,10,12,11,7,13,11,7,18,15,14,11,12,12,13,11,17,13,16,9,20,14,13,16,17,13,16,17,11,16,11,2,15,9,12,13,22,16,8,6,13,17,13,22,19,17,10,8,13,8,8,15,13,10,14,7,14,10,14,14,21,13,15,6,10,13,9,10,19,16,7,12,11,9,15,14,13,8,13,11,2,14,12,17,14,12,14,14,20,6,17,13,12,17,15,13,14,14,17,8,12,11,11,10,10,9,15,9,17,9,8,14,14,8,19,17,14,19,11,13,19,15,11,9,12,13,18,10,7,11,13,9,16,10,13,10,9,9,10,20,16,6,10,7,9,12,14,14,14,14,8,13,11,12,15,12,8,15,10,14,14,11,7,11,7,17,9,9,14,ARC4
file0818.txt.enc,7.97313897218208,128.2752061942434,5490.456663503183,74.09761577475474,-0.022532470845791158,-1.1992923046568997,621301,10.226364072060061,29,25,29,25,32,24,23,26,29,27,23,22,20,22,19,21,25,23,17,23,21,25,23,16,21,23,11,25,29,17,20,19,20,30,19,25,25,17,19,21,30,19,20,21,27,14,22,22,22,29,15,22,26,16,27,19,26,20,30,20,21,31,16,25,20,20,30,23,18,29,19,37,26,18,25,34,15,20,18,30,26,31,25,15,24,25,19,21,19,25,16,23,19,28,24,22,29,27,23,25,26,23,24,29,19,24,18,24,31,32,23,27,21,26,21,20,17,20,19,19,19,29,24,20,27,28,27,21,22,25,22,17,21,21,22,27,17,26,17,23,18,23,29,29,22,23,19,22,20,20,21,24,23,25,29,33,28,14,27,24,23,14,16,26,31,24,27,16,21,26,21,28,23,22,19,15,21,23,17,27,23,21,21,25,22,16,23,32,25,23,19,22,26,25,30,33,25,21,28,25,32,26,24,22,27,25,28,22,22,17,16,35,23,20,19,18,26,24,22,23,28,27,24,25,26,26,21,22,24,21,24,24,15,24,27,24,31,21,24,23,26,24,33,25,28,26,18,21,18,29,17,19,20,19,28,24,ARC4
